"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","trueCue","congCue","imgLockedRT","condition"
32,1,271," S4-20.jpg",2,2," purple","congruent",2,1,0.8964,0.7667,2,0.8,0.8,0.1297,"condition_80cue"
32,1,272," S4-20.jpg",2,3," green","neutral",1,0,0.8119,0.7833,2,0.5,0.5,0.0286,"condition_80cue"
32,1,273," S3-12.jpg",1,1," orange","congruent",1,1,0.7293,0.7667,2,0.8,0.8,-0.0374000000000001,"condition_80cue"
32,1,274," S4-20.jpg",2,2," purple","congruent",2,1,0.5558,0.75,2,0.8,0.8,-0.1942,"condition_80cue"
32,1,275," S4-20.jpg",2,2," purple","congruent",2,1,0.9899,0.75,2,0.8,0.8,0.2399,"condition_80cue"
32,1,276," S3-12.jpg",1,2," purple","incongruent",2,0,0.5796,0.8833,2,0.8,0.2,-0.3037,"condition_80cue"
32,1,277," S3-12.jpg",1,1," orange","congruent",1,1,1.3302,0.8333,2,0.8,0.8,0.4969,"condition_80cue"
32,1,278," S3-12.jpg",1,3," green","neutral",2,0,0.9765,0.85,2,0.5,0.5,0.1265,"condition_80cue"
32,1,279," S4-20.jpg",2,2," purple","congruent",1,0,0.0234,0.9833,2,0.8,0.8,-0.9599,"condition_80cue"
32,1,280," S4-20.jpg",2,2," purple","congruent",2,1,0.5951,0.8,2,0.8,0.8,-0.2049,"condition_80cue"
32,1,281," S4-20.jpg",2,2," purple","congruent",1,0,0.3219,0.95,2,0.8,0.8,-0.6281,"condition_80cue"
32,1,282," S3-12.jpg",1,1," orange","congruent",1,1,0.9057,0.8167,2,0.8,0.8,0.089,"condition_80cue"
32,1,283," S3-12.jpg",1,1," orange","congruent",1,1,0.0012,0.7833,2,0.8,0.8,-0.7821,"condition_80cue"
32,1,284," S3-12.jpg",1,3," green","neutral",2,0,0.9524,0.85,2,0.5,0.5,0.1024,"condition_80cue"
32,1,285," S4-20.jpg",2,1," orange","incongruent",1,0,0.7359,0.75,2,0.8,0.2,-0.0141,"condition_80cue"
32,1,286," S3-12.jpg",1,1," orange","congruent",1,1,1.436,0.7833,2,0.8,0.8,0.6527,"condition_80cue"
32,1,287," S3-12.jpg",1,1," orange","congruent",1,1,1.577,0.9667,2,0.8,0.8,0.6103,"condition_80cue"
32,1,288," S3-12.jpg",1,2," purple","incongruent",2,0,0.7421,0.9167,2,0.8,0.2,-0.1746,"condition_80cue"
32,1,289," S3-12.jpg",1,1," orange","congruent",1,1,1.5063,1,2,0.8,0.8,0.5063,"condition_80cue"
32,1,290," S3-12.jpg",1,3," green","neutral",1,1,1.4719,1.0167,2,0.5,0.5,0.4552,"condition_80cue"
32,1,291," S4-20.jpg",2,3," green","neutral",1,0,0.4396,0.9,2,0.5,0.5,-0.4604,"condition_80cue"
32,1,292," S3-12.jpg",1,1," orange","congruent",2,0,0.5046,0.9333,2,0.8,0.8,-0.4287,"condition_80cue"
32,1,293," S3-12.jpg",1,3," green","neutral",1,1,0.8589,0.8,2,0.5,0.5,0.0589,"condition_80cue"
32,1,294," S4-20.jpg",2,3," green","neutral",1,0,0.4974,1.0333,2,0.5,0.5,-0.5359,"condition_80cue"
32,1,295," S4-20.jpg",2,2," purple","congruent",2,1,0.5351,0.8667,2,0.8,0.8,-0.3316,"condition_80cue"
32,1,296," S3-12.jpg",1,3," green","neutral",1,1,0.8754,0.8667,2,0.5,0.5,0.00869999999999993,"condition_80cue"
32,1,297," S4-20.jpg",2,3," green","neutral",1,0,0.4094,0.8,2,0.5,0.5,-0.3906,"condition_80cue"
32,1,298," S4-20.jpg",2,3," green","neutral",2,1,1.3073,0.8333,2,0.5,0.5,0.474,"condition_80cue"
32,1,299," S4-20.jpg",2,1," orange","incongruent",2,1,2.1988,1.5,2,0.8,0.2,0.6988,"condition_80cue"
32,1,300," S4-20.jpg",2,2," purple","congruent",2,1,0.7784,0.8167,2,0.8,0.8,-0.0383,"condition_80cue"
32,1,301," S4-20.jpg",2,2," purple","congruent",2,1,0.5468,0.7667,2,0.8,0.8,-0.2199,"condition_80cue"
32,1,302," S4-20.jpg",2,3," green","neutral",1,0,0.6497,0.7833,2,0.5,0.5,-0.1336,"condition_80cue"
32,1,303," S3-12.jpg",1,1," orange","congruent",1,1,1.0942,0.7667,2,0.8,0.8,0.3275,"condition_80cue"
32,1,304," S4-20.jpg",2,2," purple","congruent",2,1,1.1907,0.75,2,0.8,0.8,0.4407,"condition_80cue"
32,1,305," S4-20.jpg",2,2," purple","congruent",2,1,1.1428,0.75,2,0.8,0.8,0.3928,"condition_80cue"
32,1,306," S3-12.jpg",1,2," purple","incongruent",1,1,1.4131,0.8833,2,0.8,0.2,0.5298,"condition_80cue"
32,1,307," S3-12.jpg",1,1," orange","congruent",1,1,2.2828,0.8333,2,0.8,0.8,1.4495,"condition_80cue"
32,1,308," S3-12.jpg",1,3," green","neutral",1,1,1.9912,0.85,2,0.5,0.5,1.1412,"condition_80cue"
32,1,309," S4-20.jpg",2,2," purple","congruent",2,1,1.3884,0.9833,2,0.8,0.8,0.4051,"condition_80cue"
32,1,310," S4-20.jpg",2,2," purple","congruent",2,1,1.1763,0.8,2,0.8,0.8,0.3763,"condition_80cue"
32,1,311," S4-20.jpg",2,2," purple","congruent",1,0,0.4924,0.95,2,0.8,0.8,-0.4576,"condition_80cue"
32,1,312," S3-12.jpg",1,1," orange","congruent",1,1,1.2715,0.8167,2,0.8,0.8,0.4548,"condition_80cue"
32,1,313," S3-12.jpg",1,1," orange","congruent",1,1,0.4566,0.7833,2,0.8,0.8,-0.3267,"condition_80cue"
32,1,314," S3-12.jpg",1,3," green","neutral",1,1,0.7534,0.85,2,0.5,0.5,-0.0966,"condition_80cue"
32,1,315," S4-20.jpg",2,1," orange","incongruent",1,0,0.3152,0.75,2,0.8,0.2,-0.4348,"condition_80cue"
32,1,316," S3-12.jpg",1,1," orange","congruent",1,1,1.3885,0.7833,2,0.8,0.8,0.6052,"condition_80cue"
32,1,317," S3-12.jpg",1,1," orange","congruent",1,1,0.3183,0.9667,2,0.8,0.8,-0.6484,"condition_80cue"
32,1,318," S3-12.jpg",1,2," purple","incongruent",2,0,0.6023,0.9167,2,0.8,0.2,-0.3144,"condition_80cue"
32,1,319," S3-12.jpg",1,1," orange","congruent",1,1,1.518,1,2,0.8,0.8,0.518,"condition_80cue"
32,1,320," S3-12.jpg",1,3," green","neutral",1,1,0.8725,1.0167,2,0.5,0.5,-0.1442,"condition_80cue"
32,1,321," S4-20.jpg",2,3," green","neutral",1,0,0.58,0.9,2,0.5,0.5,-0.32,"condition_80cue"
32,1,322," S3-12.jpg",1,1," orange","congruent",1,1,1.0225,0.9333,2,0.8,0.8,0.0892,"condition_80cue"
32,1,323," S3-12.jpg",1,3," green","neutral",1,1,0.7494,0.8,2,0.5,0.5,-0.0506000000000001,"condition_80cue"
32,1,324," S4-20.jpg",2,3," green","neutral",1,0,1.1409,1.0333,2,0.5,0.5,0.1076,"condition_80cue"
32,1,325," S4-20.jpg",2,2," purple","congruent",2,1,0.9054,0.8667,2,0.8,0.8,0.0387,"condition_80cue"
32,1,326," S3-12.jpg",1,3," green","neutral",1,1,0.9057,0.8667,2,0.5,0.5,0.0389999999999999,"condition_80cue"
32,1,327," S4-20.jpg",2,3," green","neutral",2,1,1.6122,0.8,2,0.5,0.5,0.8122,"condition_80cue"
32,1,328," S4-20.jpg",2,3," green","neutral",2,1,1.5645,0.8333,2,0.5,0.5,0.7312,"condition_80cue"
32,1,329," S4-20.jpg",2,1," orange","incongruent",1,0,0.8639,1.5,2,0.8,0.2,-0.6361,"condition_80cue"
32,1,330," S4-20.jpg",2,2," purple","congruent",2,1,1.0238,0.8167,2,0.8,0.8,0.2071,"condition_80cue"
32,1,331," S4-20.jpg",2,2," purple","congruent",2,1,1.4741,0.7667,2,0.8,0.8,0.7074,"condition_80cue"
32,1,332," S4-20.jpg",2,3," green","neutral",1,0,0.6884,0.7833,2,0.5,0.5,-0.0949,"condition_80cue"
32,1,333," S3-12.jpg",1,1," orange","congruent",1,1,0.9521,0.7667,2,0.8,0.8,0.1854,"condition_80cue"
32,1,334," S4-20.jpg",2,2," purple","congruent",2,1,1.2365,0.75,2,0.8,0.8,0.4865,"condition_80cue"
32,1,335," S4-20.jpg",2,2," purple","congruent",2,1,0.3336,0.75,2,0.8,0.8,-0.4164,"condition_80cue"
32,1,336," S3-12.jpg",1,2," purple","incongruent",1,1,1.2241,0.8833,2,0.8,0.2,0.3408,"condition_80cue"
32,1,337," S3-12.jpg",1,1," orange","congruent",1,1,1.3071,0.8333,2,0.8,0.8,0.4738,"condition_80cue"
32,1,338," S3-12.jpg",1,3," green","neutral",1,1,1.2612,0.85,2,0.5,0.5,0.4112,"condition_80cue"
32,1,339," S4-20.jpg",2,2," purple","congruent",2,1,0.6124,0.9833,2,0.8,0.8,-0.3709,"condition_80cue"
32,1,340," S4-20.jpg",2,2," purple","congruent",2,1,0.7666,0.8,2,0.8,0.8,-0.0334000000000001,"condition_80cue"
32,1,341," S4-20.jpg",2,2," purple","congruent",1,0,0.9177,0.95,2,0.8,0.8,-0.0323,"condition_80cue"
32,1,342," S3-12.jpg",1,1," orange","congruent",1,1,0.648,0.8167,2,0.8,0.8,-0.1687,"condition_80cue"
32,1,343," S3-12.jpg",1,1," orange","congruent",1,1,0.4549,0.7833,2,0.8,0.8,-0.3284,"condition_80cue"
32,1,344," S3-12.jpg",1,3," green","neutral",1,1,1.4598,0.85,2,0.5,0.5,0.6098,"condition_80cue"
32,1,345," S4-20.jpg",2,1," orange","incongruent",1,0,0.7377,0.75,2,0.8,0.2,-0.0123,"condition_80cue"
32,1,346," S3-12.jpg",1,1," orange","congruent",2,0,0.588,0.7833,2,0.8,0.8,-0.1953,"condition_80cue"
32,1,347," S3-12.jpg",1,1," orange","congruent",1,1,1.6122,0.9667,2,0.8,0.8,0.6455,"condition_80cue"
32,1,348," S3-12.jpg",1,2," purple","incongruent",2,0,0.6225,0.9167,2,0.8,0.2,-0.2942,"condition_80cue"
32,1,349," S3-12.jpg",1,1," orange","congruent",1,1,1.3775,1,2,0.8,0.8,0.3775,"condition_80cue"
32,1,350," S3-12.jpg",1,3," green","neutral",1,1,0.5392,1.0167,2,0.5,0.5,-0.4775,"condition_80cue"
32,1,351," S4-20.jpg",2,3," green","neutral",1,0,0.6554,0.9,2,0.5,0.5,-0.2446,"condition_80cue"
32,1,352," S3-12.jpg",1,1," orange","congruent",1,1,1.73,0.9333,2,0.8,0.8,0.7967,"condition_80cue"
32,1,353," S3-12.jpg",1,3," green","neutral",1,1,0.6089,0.8,2,0.5,0.5,-0.1911,"condition_80cue"
32,1,354," S4-20.jpg",2,3," green","neutral",2,1,1.401,1.0333,2,0.5,0.5,0.3677,"condition_80cue"
32,1,355," S4-20.jpg",2,2," purple","congruent",2,1,0.8556,0.8667,2,0.8,0.8,-0.0111,"condition_80cue"
32,1,356," S3-12.jpg",1,3," green","neutral",1,1,1.3423,0.8667,2,0.5,0.5,0.4756,"condition_80cue"
32,1,357," S4-20.jpg",2,3," green","neutral",2,1,1.166,0.8,2,0.5,0.5,0.366,"condition_80cue"
32,1,358," S4-20.jpg",2,3," green","neutral",2,1,1.3068,0.8333,2,0.5,0.5,0.4735,"condition_80cue"
32,1,359," S4-20.jpg",2,1," orange","incongruent",2,1,2.0001,1.5,2,0.8,0.2,0.5001,"condition_80cue"
32,1,360," S4-20.jpg",2,2," purple","congruent",2,1,0.6354,0.8167,2,0.8,0.8,-0.1813,"condition_80cue"
32,1,361," S4-20.jpg",2,2," purple","congruent",2,1,1.5308,0.7667,2,0.8,0.8,0.7641,"condition_80cue"
32,1,362," S4-20.jpg",2,3," green","neutral",2,1,1.2814,0.7833,2,0.5,0.5,0.4981,"condition_80cue"
32,1,363," S3-12.jpg",1,1," orange","congruent",1,1,1.1431,0.7667,2,0.8,0.8,0.3764,"condition_80cue"
32,1,364," S4-20.jpg",2,2," purple","congruent",2,1,0.895,0.75,2,0.8,0.8,0.145,"condition_80cue"
32,1,365," S4-20.jpg",2,2," purple","congruent",2,1,0.4977,0.75,2,0.8,0.8,-0.2523,"condition_80cue"
32,1,366," S3-12.jpg",1,2," purple","incongruent",1,1,0.3313,0.8833,2,0.8,0.2,-0.552,"condition_80cue"
32,1,367," S3-12.jpg",1,1," orange","congruent",1,1,1.249,0.8333,2,0.8,0.8,0.4157,"condition_80cue"
32,1,368," S3-12.jpg",1,3," green","neutral",2,0,1.095,0.85,2,0.5,0.5,0.245,"condition_80cue"
32,1,369," S4-20.jpg",2,2," purple","congruent",2,1,1.4802,0.9833,2,0.8,0.8,0.4969,"condition_80cue"
32,1,370," S4-20.jpg",2,2," purple","congruent",2,1,0.4846,0.8,2,0.8,0.8,-0.3154,"condition_80cue"
32,1,371," S4-20.jpg",2,2," purple","congruent",1,0,0.5333,0.95,2,0.8,0.8,-0.4167,"condition_80cue"
32,1,372," S3-12.jpg",1,1," orange","congruent",1,1,0.7267,0.8167,2,0.8,0.8,-0.09,"condition_80cue"
32,1,373," S3-12.jpg",1,1," orange","congruent",1,1,0.4429,0.7833,2,0.8,0.8,-0.3404,"condition_80cue"
32,1,374," S3-12.jpg",1,3," green","neutral",1,1,1.1774,0.85,2,0.5,0.5,0.3274,"condition_80cue"
32,1,375," S4-20.jpg",2,1," orange","incongruent",2,1,1.213,0.75,2,0.8,0.2,0.463,"condition_80cue"
32,1,376," S3-12.jpg",1,1," orange","congruent",1,1,1.2828,0.7833,2,0.8,0.8,0.4995,"condition_80cue"
32,1,377," S3-12.jpg",1,1," orange","congruent",1,1,1.4369,0.9667,2,0.8,0.8,0.4702,"condition_80cue"
32,1,378," S3-12.jpg",1,2," purple","incongruent",2,0,0.583,0.9167,2,0.8,0.2,-0.3337,"condition_80cue"
32,1,379," S3-12.jpg",1,1," orange","congruent",1,1,1.355,1,2,0.8,0.8,0.355,"condition_80cue"
32,1,380," S3-12.jpg",1,3," green","neutral",1,1,0.4585,1.0167,2,0.5,0.5,-0.5582,"condition_80cue"
32,1,381," S4-20.jpg",2,3," green","neutral",1,0,0.4965,0.9,2,0.5,0.5,-0.4035,"condition_80cue"
32,1,382," S3-12.jpg",1,1," orange","congruent",1,1,0.5301,0.9333,2,0.8,0.8,-0.4032,"condition_80cue"
32,1,383," S3-12.jpg",1,3," green","neutral",1,1,0.6008,0.8,2,0.5,0.5,-0.1992,"condition_80cue"
32,1,384," S4-20.jpg",2,3," green","neutral",1,0,0.5151,1.0333,2,0.5,0.5,-0.5182,"condition_80cue"
32,1,385," S4-20.jpg",2,2," purple","congruent",2,1,0.784,0.8667,2,0.8,0.8,-0.0827,"condition_80cue"
32,1,386," S3-12.jpg",1,3," green","neutral",1,1,0.5648,0.8667,2,0.5,0.5,-0.3019,"condition_80cue"
32,1,387," S4-20.jpg",2,3," green","neutral",1,0,0.3961,0.8,2,0.5,0.5,-0.4039,"condition_80cue"
32,1,388," S4-20.jpg",2,3," green","neutral",2,1,1.4247,0.8333,2,0.5,0.5,0.5914,"condition_80cue"
32,1,389," S4-20.jpg",2,1," orange","incongruent",2,1,1.8496,1.5,2,0.8,0.2,0.3496,"condition_80cue"
32,1,390," S4-20.jpg",2,2," purple","congruent",2,1,1.2007,0.8167,2,0.8,0.8,0.384,"condition_80cue"
32,1,391," S4-20.jpg",2,2," purple","congruent",2,1,1.1786,0.7667,2,0.8,0.8,0.4119,"condition_80cue"
32,1,392," S4-20.jpg",2,3," green","neutral",1,0,0.5628,0.7833,2,0.5,0.5,-0.2205,"condition_80cue"
32,1,393," S3-12.jpg",1,1," orange","congruent",1,1,1.5054,0.7667,2,0.8,0.8,0.7387,"condition_80cue"
32,1,394," S4-20.jpg",2,2," purple","congruent",2,1,0.9569,0.75,2,0.8,0.8,0.2069,"condition_80cue"
32,1,395," S4-20.jpg",2,2," purple","congruent",2,1,1.1775,0.75,2,0.8,0.8,0.4275,"condition_80cue"
32,1,396," S3-12.jpg",1,2," purple","incongruent",1,1,1.3082,0.8833,2,0.8,0.2,0.4249,"condition_80cue"
32,1,397," S3-12.jpg",1,1," orange","congruent",1,1,0.9529,0.8333,2,0.8,0.8,0.1196,"condition_80cue"
32,1,398," S3-12.jpg",1,3," green","neutral",1,1,0.9058,0.85,2,0.5,0.5,0.0558000000000001,"condition_80cue"
32,1,399," S4-20.jpg",2,2," purple","congruent",2,1,1.3537,0.9833,2,0.8,0.8,0.3704,"condition_80cue"
32,1,400," S4-20.jpg",2,2," purple","congruent",2,1,0.3353,0.8,2,0.8,0.8,-0.4647,"condition_80cue"
32,1,401," S4-20.jpg",2,2," purple","congruent",1,0,0.8241,0.95,2,0.8,0.8,-0.1259,"condition_80cue"
32,1,402," S3-12.jpg",1,1," orange","congruent",1,1,1.5066,0.8167,2,0.8,0.8,0.6899,"condition_80cue"
32,1,403," S3-12.jpg",1,1," orange","congruent",1,1,1.1185,0.7833,2,0.8,0.8,0.3352,"condition_80cue"
32,1,404," S3-12.jpg",1,3," green","neutral",1,1,1.2244,0.85,2,0.5,0.5,0.3744,"condition_80cue"
32,1,405," S4-20.jpg",2,1," orange","incongruent",2,1,1.1894,0.75,2,0.8,0.2,0.4394,"condition_80cue"
32,1,406," S3-12.jpg",1,1," orange","congruent",1,1,1.26,0.7833,2,0.8,0.8,0.4767,"condition_80cue"
32,1,407," S3-12.jpg",1,1," orange","congruent",1,1,1.4835,0.9667,2,0.8,0.8,0.5168,"condition_80cue"
32,1,408," S3-12.jpg",1,2," purple","incongruent",2,0,0.7073,0.9167,2,0.8,0.2,-0.2094,"condition_80cue"
32,1,409," S3-12.jpg",1,1," orange","congruent",1,1,1.8835,1,2,0.8,0.8,0.8835,"condition_80cue"
32,1,410," S3-12.jpg",1,3," green","neutral",1,1,0.6324,1.0167,2,0.5,0.5,-0.3843,"condition_80cue"
32,1,411," S4-20.jpg",2,3," green","neutral",2,1,1.589,0.9,2,0.5,0.5,0.689,"condition_80cue"
32,1,412," S3-12.jpg",1,1," orange","congruent",1,1,1.3663,0.9333,2,0.8,0.8,0.433,"condition_80cue"
32,1,413," S3-12.jpg",1,3," green","neutral",1,1,0.3507,0.8,2,0.5,0.5,-0.4493,"condition_80cue"
32,1,414," S4-20.jpg",2,3," green","neutral",1,0,0.5414,1.0333,2,0.5,0.5,-0.4919,"condition_80cue"
32,1,415," S4-20.jpg",2,2," purple","congruent",2,1,0.581,0.8667,2,0.8,0.8,-0.2857,"condition_80cue"
32,1,416," S3-12.jpg",1,3," green","neutral",1,1,0.5219,0.8667,2,0.5,0.5,-0.3448,"condition_80cue"
32,1,417," S4-20.jpg",2,3," green","neutral",1,0,0.4871,0.8,2,0.5,0.5,-0.3129,"condition_80cue"
32,1,418," S4-20.jpg",2,3," green","neutral",2,1,1.0476,0.8333,2,0.5,0.5,0.2143,"condition_80cue"
32,1,419," S4-20.jpg",2,1," orange","incongruent",2,1,0.5978,1.5,2,0.8,0.2,-0.9022,"condition_80cue"
32,1,420," S4-20.jpg",2,2," purple","congruent",2,1,0.6244,0.8167,2,0.8,0.8,-0.1923,"condition_80cue"
32,1,421," S4-20.jpg",2,2," purple","congruent",2,1,1.1019,0.7667,2,0.8,0.8,0.3352,"condition_80cue"
32,1,422," S4-20.jpg",2,3," green","neutral",1,0,0.5016,0.7833,2,0.5,0.5,-0.2817,"condition_80cue"
32,1,423," S3-12.jpg",1,1," orange","congruent",1,1,1.1421,0.7667,2,0.8,0.8,0.3754,"condition_80cue"
32,1,424," S4-20.jpg",2,2," purple","congruent",2,1,0.6811,0.75,2,0.8,0.8,-0.0689,"condition_80cue"
32,1,425," S4-20.jpg",2,2," purple","congruent",2,1,0.3819,0.75,2,0.8,0.8,-0.3681,"condition_80cue"
32,1,426," S3-12.jpg",1,2," purple","incongruent",1,1,0.1525,0.8833,2,0.8,0.2,-0.7308,"condition_80cue"
32,1,427," S3-12.jpg",1,1," orange","congruent",1,1,0.7345,0.8333,2,0.8,0.8,-0.0988,"condition_80cue"
32,1,428," S3-12.jpg",1,3," green","neutral",2,0,0.917,0.85,2,0.5,0.5,0.0670000000000001,"condition_80cue"
32,1,429," S4-20.jpg",2,2," purple","congruent",2,1,0.5489,0.9833,2,0.8,0.8,-0.4344,"condition_80cue"
32,1,430," S4-20.jpg",2,2," purple","congruent",2,1,0.4073,0.8,2,0.8,0.8,-0.3927,"condition_80cue"
32,1,431," S4-20.jpg",2,2," purple","congruent",1,0,0.0012,0.95,2,0.8,0.8,-0.9488,"condition_80cue"
32,1,432," S3-12.jpg",1,1," orange","congruent",1,1,1.4129,0.8167,2,0.8,0.8,0.5962,"condition_80cue"
32,1,433," S3-12.jpg",1,1," orange","congruent",1,1,0.5511,0.7833,2,0.8,0.8,-0.2322,"condition_80cue"
32,1,434," S3-12.jpg",1,3," green","neutral",2,0,0.976,0.85,2,0.5,0.5,0.126,"condition_80cue"
32,1,435," S4-20.jpg",2,1," orange","incongruent",2,1,1.3507,0.75,2,0.8,0.2,0.6007,"condition_80cue"
32,1,436," S3-12.jpg",1,1," orange","congruent",1,1,1.2949,0.7833,2,0.8,0.8,0.5116,"condition_80cue"
32,1,437," S3-12.jpg",1,1," orange","congruent",1,1,1.0706,0.9667,2,0.8,0.8,0.1039,"condition_80cue"
32,1,438," S3-12.jpg",1,2," purple","incongruent",2,0,0.4851,0.9167,2,0.8,0.2,-0.4316,"condition_80cue"
32,1,439," S3-12.jpg",1,1," orange","congruent",2,0,1.0348,1,2,0.8,0.8,0.0347999999999999,"condition_80cue"
32,1,440," S3-12.jpg",1,3," green","neutral",1,1,0.552,1.0167,2,0.5,0.5,-0.4647,"condition_80cue"
32,1,441," S4-20.jpg",2,3," green","neutral",1,0,0.6356,0.9,2,0.5,0.5,-0.2644,"condition_80cue"
32,1,442," S3-12.jpg",1,1," orange","congruent",1,1,1.6012,0.9333,2,0.8,0.8,0.6679,"condition_80cue"
32,1,443," S3-12.jpg",1,3," green","neutral",1,1,0.7271,0.8,2,0.5,0.5,-0.0729000000000001,"condition_80cue"
32,1,444," S4-20.jpg",2,3," green","neutral",1,0,0.4948,1.0333,2,0.5,0.5,-0.5385,"condition_80cue"
32,1,445," S4-20.jpg",2,2," purple","congruent",2,1,0.6678,0.8667,2,0.8,0.8,-0.1989,"condition_80cue"
32,1,446," S3-12.jpg",1,3," green","neutral",1,1,0.7301,0.8667,2,0.5,0.5,-0.1366,"condition_80cue"
32,1,447," S4-20.jpg",2,3," green","neutral",1,0,0.5431,0.8,2,0.5,0.5,-0.2569,"condition_80cue"
32,1,448," S4-20.jpg",2,3," green","neutral",2,1,1.4954,0.8333,2,0.5,0.5,0.6621,"condition_80cue"
32,1,449," S4-20.jpg",2,1," orange","incongruent",2,1,2.5186,1.5,2,0.8,0.2,1.0186,"condition_80cue"
32,1,450," S4-20.jpg",2,2," purple","congruent",2,1,1.3187,0.8167,2,0.8,0.8,0.502,"condition_80cue"
32,1,451," S4-20.jpg",2,2," purple","congruent",2,1,0.4666,0.7667,2,0.8,0.8,-0.3001,"condition_80cue"
32,1,452," S4-20.jpg",2,3," green","neutral",1,0,0.8099,0.7833,2,0.5,0.5,0.0266,"condition_80cue"
32,1,453," S3-12.jpg",1,1," orange","congruent",1,1,1.4441,0.7667,2,0.8,0.8,0.6774,"condition_80cue"
32,1,454," S4-20.jpg",2,2," purple","congruent",2,1,0.5952,0.75,2,0.8,0.8,-0.1548,"condition_80cue"
32,1,455," S4-20.jpg",2,2," purple","congruent",2,1,0.4856,0.75,2,0.8,0.8,-0.2644,"condition_80cue"
32,1,456," S3-12.jpg",1,2," purple","incongruent",2,0,0.3988,0.8833,2,0.8,0.2,-0.4845,"condition_80cue"
32,1,457," S3-12.jpg",1,1," orange","congruent",1,1,1.3541,0.8333,2,0.8,0.8,0.5208,"condition_80cue"
32,1,458," S3-12.jpg",1,3," green","neutral",2,0,0.6088,0.85,2,0.5,0.5,-0.2412,"condition_80cue"
32,1,459," S4-20.jpg",2,2," purple","congruent",2,1,0.5378,0.9833,2,0.8,0.8,-0.4455,"condition_80cue"
32,1,460," S4-20.jpg",2,2," purple","congruent",2,1,0.3149,0.8,2,0.8,0.8,-0.4851,"condition_80cue"
32,1,461," S4-20.jpg",2,2," purple","congruent",1,0,0.7383,0.95,2,0.8,0.8,-0.2117,"condition_80cue"
32,1,462," S3-12.jpg",1,1," orange","congruent",1,1,0.7734,0.8167,2,0.8,0.8,-0.0433,"condition_80cue"
32,1,463," S3-12.jpg",1,1," orange","congruent",1,1,0.5244,0.7833,2,0.8,0.8,-0.2589,"condition_80cue"
32,1,464," S3-12.jpg",1,3," green","neutral",2,0,0.9176,0.85,2,0.5,0.5,0.0676,"condition_80cue"
32,1,465," S4-20.jpg",2,1," orange","incongruent",1,0,0.5094,0.75,2,0.8,0.2,-0.2406,"condition_80cue"
32,1,466," S3-12.jpg",1,1," orange","congruent",1,1,0.9059,0.7833,2,0.8,0.8,0.1226,"condition_80cue"
32,1,467," S3-12.jpg",1,1," orange","congruent",1,1,0.5129,0.9667,2,0.8,0.8,-0.4538,"condition_80cue"
32,1,468," S3-12.jpg",1,2," purple","incongruent",2,0,0.5971,0.9167,2,0.8,0.2,-0.3196,"condition_80cue"
32,1,469," S3-12.jpg",1,1," orange","congruent",1,1,0.656,1,2,0.8,0.8,-0.344,"condition_80cue"
32,1,470," S3-12.jpg",1,3," green","neutral",2,0,0.4795,1.0167,2,0.5,0.5,-0.5372,"condition_80cue"
32,1,471," S4-20.jpg",2,3," green","neutral",2,1,0.3254,0.9,2,0.5,0.5,-0.5746,"condition_80cue"
32,1,472," S3-12.jpg",1,1," orange","congruent",1,1,0.6963,0.9333,2,0.8,0.8,-0.237,"condition_80cue"
32,1,473," S3-12.jpg",1,3," green","neutral",2,0,0.3742,0.8,2,0.5,0.5,-0.4258,"condition_80cue"
32,1,474," S4-20.jpg",2,3," green","neutral",2,1,0.3738,1.0333,2,0.5,0.5,-0.6595,"condition_80cue"
32,1,475," S4-20.jpg",2,2," purple","congruent",2,1,0.4535,0.8667,2,0.8,0.8,-0.4132,"condition_80cue"
32,1,476," S3-12.jpg",1,3," green","neutral",2,0,0.6575,0.8667,2,0.5,0.5,-0.2092,"condition_80cue"
32,1,477," S4-20.jpg",2,3," green","neutral",1,0,0.561,0.8,2,0.5,0.5,-0.239,"condition_80cue"
32,1,478," S4-20.jpg",2,3," green","neutral",2,1,0.6479,0.8333,2,0.5,0.5,-0.1854,"condition_80cue"
32,1,479," S4-20.jpg",2,1," orange","incongruent",1,0,0.5635,1.5,2,0.8,0.2,-0.9365,"condition_80cue"
32,1,480," S4-20.jpg",2,2," purple","congruent",2,1,0.5117,0.8167,2,0.8,0.8,-0.305,"condition_80cue"
32,1,481," S4-20.jpg",2,2," purple","congruent",2,1,0.8319,0.7667,2,0.8,0.8,0.0651999999999999,"condition_80cue"
32,1,482," S4-20.jpg",2,3," green","neutral",2,1,1.424,0.7833,2,0.5,0.5,0.6407,"condition_80cue"
32,1,483," S3-12.jpg",1,1," orange","congruent",1,1,1.471,0.7667,2,0.8,0.8,0.7043,"condition_80cue"
32,1,484," S4-20.jpg",2,2," purple","congruent",2,1,0.5672,0.75,2,0.8,0.8,-0.1828,"condition_80cue"
32,1,485," S4-20.jpg",2,2," purple","congruent",2,1,0.6659,0.75,2,0.8,0.8,-0.0841,"condition_80cue"
32,1,486," S3-12.jpg",1,2," purple","incongruent",2,0,0.4219,0.8833,2,0.8,0.2,-0.4614,"condition_80cue"
32,1,487," S3-12.jpg",1,1," orange","congruent",1,1,0.5554,0.8333,2,0.8,0.8,-0.2779,"condition_80cue"
32,1,488," S3-12.jpg",1,3," green","neutral",1,1,0.5071,0.85,2,0.5,0.5,-0.3429,"condition_80cue"
